"table_catalog","table_schema","table_name","column_name","ordinal_position","column_default","is_nullable","data_type","comment","extra_info"
"awsdatacatalog","default","subscription_sf","order_line_item_id__c","30",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","order_product__c","31",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","payment_terms__c","32",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","product__c","33",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","retry_if_possible__c","34",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","start_date__c","35",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","status__c","36",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","subscription_id__c","37",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","subscription_name__c","38",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","subscription_type__c","39",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","total_subscription_value__c","40",,"YES","double",,
"awsdatacatalog","default","subscription_sf","subscription__c","41",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","start_month__c","42",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","member_email__c","43",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","order__c","44",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","subscription_url__c","45",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","order_temp__c","46",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","order_start_date__c","47",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","new_order__c","48",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","cancellation_reason__c","49",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","cause__c","50",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","cancellation_date__c","51",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","cancellation_source__c","52",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","product_sku__c","53",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","product_name__c","54",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","bulk_cancellation__c","55",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","retention_offer_date__c","56",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","retention_offer_type__c","57",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","product_family__c","58",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","collection_status__c","59",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","return_shopify_order_id__c","60",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","case__c","61",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","amount_refunded__c","62",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","rebike_price_honoured__c","63",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","delivery_fee_refunded__c","64",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","discount_code__c","65",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","compensation_reason__c","66",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","exchange_in_progress__c","67",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","order_delivery_date__c","68",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","term_out_date__c","69",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","term_length__c","70",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","paused_date__c","71",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","discount_expiry_date__c","72",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","full_sub_monthly_cost__c","73",,"YES","double",,
"awsdatacatalog","default","subscription_sf","email_address__c","74",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","member_first_name__c","75",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","contact_email__c","76",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","reason_for_compensation_pause__c","77",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","discounted_sub_monthly_cost__c","78",,"YES","double",,
"awsdatacatalog","default","subscription_sf","direct_debit_mandate__c","79",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","dd_mandate__c","80",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","sub_record_count__c","81",,"YES","double",,
"awsdatacatalog","default","subscription_sf","number_of_failed_payments__c","82",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","payment__c","83",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","seasonal_promotion__c","84",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","contact__c","85",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","discount_original_price__c","86",,"YES","double",,
"awsdatacatalog","default","subscription_sf","retention_offer_text__c","87",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","original_start_date__c","88",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_subscription_id__c","89",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","type__c","90",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_migration_exclude__c","91",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","bcp_link_bike__c","92",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","bcp_link_bcp__c","93",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_status__c","94",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_day_of_month__c","95",,"YES","double",,
"awsdatacatalog","default","subscription_sf","migration_next_payment_date__c","96",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","gc_customer_id__c","97",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_issue_note__c","98",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migrated_date__c","99",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","termout_offer_accepted_date_old__c","100",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","termout_required_payments__c","101",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_subscription_item_id__c","102",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_issue__c","103",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","stripe_initial_invoice_date__c","104",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_initial_charge_date__c","105",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_invoice_day__c","106",,"YES","double",,
"awsdatacatalog","default","subscription_sf","stripe_charge_day__c","107",,"YES","double",,
"awsdatacatalog","default","subscription_sf","stripe_created_date__c","108",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_failed_date__c","109",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_failed_subscription_status__c","110",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","migration_failed_subscription_id__c","111",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_url__c","112",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","termout_offer_accepted_date__c","113",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","termout_offer_expiry_date__c","114",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_invoice_status__c","115",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","stripe_mandate_status__c","116",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","pro_rata_amount__c","117",,"YES","varchar",,
"awsdatacatalog","default","subscription_sf","charge_day_of_month__c","118",,"YES","double",,
"awsdatacatalog","default","subscription_sf","no_valid_payment_method__c","119",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","manual_chase_required__c","120",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","no_manual_chase_required__c","121",,"YES","boolean",,
"awsdatacatalog","default","subscription_sf","recovery_status__c","122",,"YES","varchar",,
"awsdatacatalog","default","survival_rate_pivot","months_elapsed","1",,"YES","bigint",,
"awsdatacatalog","default","survival_rate_pivot","has_exchanges","2",,"YES","boolean",,
"awsdatacatalog","default","survival_rate_pivot","survival_count","3",,"YES","bigint",,
"awsdatacatalog","default","survival_rate_pivot","total_count","4",,"YES","bigint",,
"awsdatacatalog","default","survival_rate_pivot","survival_rate","5",,"YES","double",,
"awsdatacatalog","default","term_out_analysis","gc subscription id","1",,"YES","varchar",,
"awsdatacatalog","default","term_out_analysis","name of subscription","2",,"YES","varchar",,
"awsdatacatalog","default","term_out_analysis","subscription status","3",,"YES","varchar",,
"awsdatacatalog","default","term_out_analysis","monthly subscription value","4",,"YES","double",,
"awsdatacatalog","default","term_out_analysis","subscription start date","5",,"YES","date",,
"awsdatacatalog","default","term_out_analysis","count of successful paid_out payments to date","6",,"YES","bigint",,
"awsdatacatalog","default","term_out_analysis","sum (£) of successful paid_out payments made to date","7",,"YES","double",,
"awsdatacatalog","default","test_table","id","1",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","isdeleted","2",,"YES","boolean",,
"awsdatacatalog","default","transaction_de_sf","name","3",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","createddate","4",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","createdbyid","5",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","lastmodifieddate","6",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","lastmodifiedbyid","7",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","systemmodstamp","8",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","customer_de__c","9",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","amount__c","10",,"YES","double",,
"awsdatacatalog","default","transaction_de_sf","circuly_id__c","11",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","collection_date__c","12",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","currency_iso_code__c","13",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","discount__c","14",,"YES","double",,
"awsdatacatalog","default","transaction_de_sf","initial_invoice__c","15",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","invoice_number__c","16",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","invoice_type__c","17",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","order_de__c","18",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","payment_method__c","19",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","payment_service_provider__c","20",,"YES","varchar",,
"awsdatacatalog","default","transaction_de_sf","vat_amount__c","21",,"YES","double",,
"awsdatacatalog","default","transaction_de_sf","status__c","22",,"YES","varchar",,
"awsdatacatalog","default","user_sf","id","1",,"YES","varchar",,
"awsdatacatalog","default","user_sf","username","2",,"YES","varchar",,
"awsdatacatalog","default","user_sf","lastname","3",,"YES","varchar",,
"awsdatacatalog","default","user_sf","firstname","4",,"YES","varchar",,
"awsdatacatalog","default","user_sf","middlename","5",,"YES","varchar",,
"awsdatacatalog","default","user_sf","suffix","6",,"YES","varchar",,
"awsdatacatalog","default","user_sf","name","7",,"YES","varchar",,
"awsdatacatalog","default","user_sf","companyname","8",,"YES","varchar",,
"awsdatacatalog","default","user_sf","division","9",,"YES","varchar",,
"awsdatacatalog","default","user_sf","department","10",,"YES","varchar",,
"awsdatacatalog","default","user_sf","title","11",,"YES","varchar",,
"awsdatacatalog","default","user_sf","street","12",,"YES","varchar",,
"awsdatacatalog","default","user_sf","city","13",,"YES","varchar",,
"awsdatacatalog","default","user_sf","state","14",,"YES","varchar",,
"awsdatacatalog","default","user_sf","postalcode","15",,"YES","varchar",,
"awsdatacatalog","default","user_sf","country","16",,"YES","varchar",,
"awsdatacatalog","default","user_sf","latitude","17",,"YES","varchar",,
"awsdatacatalog","default","user_sf","longitude","18",,"YES","varchar",,
"awsdatacatalog","default","user_sf","geocodeaccuracy","19",,"YES","varchar",,
"awsdatacatalog","default","user_sf","address","20",,"YES","row(city varchar, country varchar, geocodeaccuracy varchar, latitude varchar, longitude varchar, postalcode varchar, state varchar, street varchar)",,
"awsdatacatalog","default","user_sf","email","21",,"YES","varchar",,
"awsdatacatalog","default","user_sf","emailpreferencesautobcc","22",,"YES","boolean",,
"awsdatacatalog","default","user_sf","emailpreferencesautobccstayintouch","23",,"YES","boolean",,
"awsdatacatalog","default","user_sf","emailpreferencesstayintouchreminder","24",,"YES","boolean",,
"awsdatacatalog","default","user_sf","senderemail","25",,"YES","varchar",,
"awsdatacatalog","default","user_sf","sendername","26",,"YES","varchar",,
"awsdatacatalog","default","user_sf","signature","27",,"YES","varchar",,
"awsdatacatalog","default","user_sf","stayintouchsubject","28",,"YES","varchar",,
"awsdatacatalog","default","user_sf","stayintouchsignature","29",,"YES","varchar",,
"awsdatacatalog","default","user_sf","stayintouchnote","30",,"YES","varchar",,
"awsdatacatalog","default","user_sf","phone","31",,"YES","varchar",,
"awsdatacatalog","default","user_sf","fax","32",,"YES","varchar",,
"awsdatacatalog","default","user_sf","mobilephone","33",,"YES","varchar",,
"awsdatacatalog","default","user_sf","alias","34",,"YES","varchar",,
"awsdatacatalog","default","user_sf","communitynickname","35",,"YES","varchar",,
"awsdatacatalog","default","user_sf","badgetext","36",,"YES","varchar",,
"awsdatacatalog","default","user_sf","isactive","37",,"YES","boolean",,
"awsdatacatalog","default","user_sf","timezonesidkey","38",,"YES","varchar",,
"awsdatacatalog","default","user_sf","userroleid","39",,"YES","varchar",,
"awsdatacatalog","default","user_sf","localesidkey","40",,"YES","varchar",,
"awsdatacatalog","default","user_sf","receivesinfoemails","41",,"YES","boolean",,
"awsdatacatalog","default","user_sf","receivesadmininfoemails","42",,"YES","boolean",,
"awsdatacatalog","default","user_sf","emailencodingkey","43",,"YES","varchar",,
